item,itemLabel
http://www.wikidata.org/entity/Q6032895,Ingo Walter
http://www.wikidata.org/entity/Q6035190,Inna Solomonik
http://www.wikidata.org/entity/Q6035261,Q6035261
http://www.wikidata.org/entity/Q6036815,Jean Meyer
http://www.wikidata.org/entity/Q6042640,Q6042640
http://www.wikidata.org/entity/Q6047441,Néstor Kohan
http://www.wikidata.org/entity/Q6047618,Q6047618
http://www.wikidata.org/entity/Q6047931,Oberdán Caletti
http://www.wikidata.org/entity/Q6047997,Adolph Phalén
http://www.wikidata.org/entity/Q6050448,Q6050448
http://www.wikidata.org/entity/Q6053987,Oscar Terán
http://www.wikidata.org/entity/Q6055933,Pablo Domínguez Prieto
http://www.wikidata.org/entity/Q6056774,İbni Arapşah
http://www.wikidata.org/entity/Q6057711,Intisar-ul-Haque
http://www.wikidata.org/entity/Q6058467,Ahmet İnam
http://www.wikidata.org/entity/Q6060402,Wlodek Rabinowicz
http://www.wikidata.org/entity/Q6061620,Paraebates
http://www.wikidata.org/entity/Q6061949,İoanna Kuçuradi
http://www.wikidata.org/entity/Q6063262,Ion Petrovici
http://www.wikidata.org/entity/Q6064002,Iosif Andriasov
http://www.wikidata.org/entity/Q6064192,Q6064192
http://www.wikidata.org/entity/Q6065784,Sakallı Celâl
http://www.wikidata.org/entity/Q6065786,Gustav Moritz Redslob
http://www.wikidata.org/entity/Q6066817,Patricio de Azcárate Corral
http://www.wikidata.org/entity/Q6069315,Pedro León Loyola
http://www.wikidata.org/entity/Q6070096,Pedro Sala y Villaret
http://www.wikidata.org/entity/Q6070147,Sigurd Ribbing
http://www.wikidata.org/entity/Q6070246,Pedro Tomás
http://www.wikidata.org/entity/Q6070318,Q6070318
http://www.wikidata.org/entity/Q6072211,Johan Ernst Rietz
http://www.wikidata.org/entity/Q6072463,Børge Riisbrigh
http://www.wikidata.org/entity/Q6074243,Gürol Irzık
http://www.wikidata.org/entity/Q6074533,Irving Copi
http://www.wikidata.org/entity/Q6074792,Irving Singer
http://www.wikidata.org/entity/Q6074819,"Irving Thalberg, Jr."
http://www.wikidata.org/entity/Q6075030,Irwin Edman
http://www.wikidata.org/entity/Q6076475,Isaac Hays
http://www.wikidata.org/entity/Q6076692,Isaac Levi
http://www.wikidata.org/entity/Q6076737,Isaac Malitz
http://www.wikidata.org/entity/Q6076843,Isaac Nathan ben Kalonymus
http://www.wikidata.org/entity/Q6077161,Nusret Hızır
http://www.wikidata.org/entity/Q6077490,Isaak Benrubi
http://www.wikidata.org/entity/Q6080164,Nils von Rosenstein
http://www.wikidata.org/entity/Q6082646,Yılmaz Öner
http://www.wikidata.org/entity/Q6084106,İlham Dilman
http://www.wikidata.org/entity/Q6085977,Q6085977
http://www.wikidata.org/entity/Q6088229,Uluğ Nutku
http://www.wikidata.org/entity/Q6088489,Enar Sahlin
http://www.wikidata.org/entity/Q6088516,Carl Yngve Sahlin
http://www.wikidata.org/entity/Q6093299,Suphi Ethem
http://www.wikidata.org/entity/Q6094660,Vehbi Hacıkadiroğlu
http://www.wikidata.org/entity/Q6095336,Quintín Racionero
http://www.wikidata.org/entity/Q6096243,Julius Schaller
http://www.wikidata.org/entity/Q6096693,Frans von Schéele
http://www.wikidata.org/entity/Q6097133,Ivan Orlov
http://www.wikidata.org/entity/Q6097445,Ivan Seliminski
http://www.wikidata.org/entity/Q6097521,Ivan Soll
http://www.wikidata.org/entity/Q6097897,Ivan Śleszyński
http://www.wikidata.org/entity/Q6098597,Hüseyin Batuhan
http://www.wikidata.org/entity/Q6099216,Ivo Urbančič
http://www.wikidata.org/entity/Q6100100,Ramón Valls Plana
http://www.wikidata.org/entity/Q6101834,Izchak Miller
http://www.wikidata.org/entity/Q6104708,Reinhardt Grossmann
http://www.wikidata.org/entity/Q6106414,J. M. Hinton
http://www.wikidata.org/entity/Q6106653,Johan Mekkes
http://www.wikidata.org/entity/Q6106703,J. P. Moreland
http://www.wikidata.org/entity/Q6106771,J. Peter Burgess
http://www.wikidata.org/entity/Q6106975,J. Roger Hindley
http://www.wikidata.org/entity/Q6107381,Reyes Mate
http://www.wikidata.org/entity/Q6110237,Rocco Carbone
http://www.wikidata.org/entity/Q6110534,Rodolfo Kusch
http://www.wikidata.org/entity/Q6110646,Jacek Salij
http://www.wikidata.org/entity/Q6111128,Jack Balkin
http://www.wikidata.org/entity/Q6114071,Jack Meiland
http://www.wikidata.org/entity/Q6114949,Jack Russell Weinstein
http://www.wikidata.org/entity/Q6115877,Jack Yan
http://www.wikidata.org/entity/Q6117667,Salvador Cuesta
http://www.wikidata.org/entity/Q6117677,Salvador Díaz Cíntora
http://www.wikidata.org/entity/Q6118198,Samuel Schkolnik
http://www.wikidata.org/entity/Q6118610,Renata Salecl
http://www.wikidata.org/entity/Q6118864,Jacob Klapwijk
http://www.wikidata.org/entity/Q6118952,Jacob Loewenberg
http://www.wikidata.org/entity/Q6118970,Jacob Mantino ben Samuel
http://www.wikidata.org/entity/Q6119403,Jacob Vernet
http://www.wikidata.org/entity/Q6120818,Jacques Puisais
http://www.wikidata.org/entity/Q6120968,Santiago Kovadloff
http://www.wikidata.org/entity/Q6122291,Saúl Levi Morteira
http://www.wikidata.org/entity/Q6125325,Jakob Merten
http://www.wikidata.org/entity/Q6125523,Jakub Górski
http://www.wikidata.org/entity/Q6125627,Jakub of Gostynin
http://www.wikidata.org/entity/Q6127570,Jamal Khwaja
http://www.wikidata.org/entity/Q6128067,James A. Corbett
http://www.wikidata.org/entity/Q6128642,James Allen Graff
http://www.wikidata.org/entity/Q6129301,James Balfour
http://www.wikidata.org/entity/Q6129814,James Bissett Pratt
http://www.wikidata.org/entity/Q6129921,James Boevey
http://www.wikidata.org/entity/Q6130404,James Brusseau
http://www.wikidata.org/entity/Q6131299,James Childress
http://www.wikidata.org/entity/Q6132223,James D. Wallace
http://www.wikidata.org/entity/Q6132792,James Doull
http://www.wikidata.org/entity/Q6132834,James Drever
http://www.wikidata.org/entity/Q6132918,James Dunbar
http://www.wikidata.org/entity/Q6133083,James E. Faulconer
http://www.wikidata.org/entity/Q6133274,James Earl Baumgartner
http://www.wikidata.org/entity/Q6133424,James Elliot Cabot
http://www.wikidata.org/entity/Q6133578,James F. Allen
http://www.wikidata.org/entity/Q6133894,Shusun Tong
http://www.wikidata.org/entity/Q6134172,James Francis Ross
http://www.wikidata.org/entity/Q6134372,James G. Lennox
http://www.wikidata.org/entity/Q6134515,James Garson
http://www.wikidata.org/entity/Q6135087,Pakudha Kaccayana
http://www.wikidata.org/entity/Q6135105,Q6135105
http://www.wikidata.org/entity/Q6135239,James H. Moor
http://www.wikidata.org/entity/Q6135759,James Hayden Tufts
http://www.wikidata.org/entity/Q6136081,James Hinton
http://www.wikidata.org/entity/Q6138416,James M. Edie
http://www.wikidata.org/entity/Q6138938,James Marsh
http://www.wikidata.org/entity/Q6138987,James Martin
http://www.wikidata.org/entity/Q6139079,James Mathias Fennelly
http://www.wikidata.org/entity/Q6139232,James McCosh
http://www.wikidata.org/entity/Q6139597,James Meek
http://www.wikidata.org/entity/Q6139769,James Miller
http://www.wikidata.org/entity/Q6140221,James Mylne
http://www.wikidata.org/entity/Q6140622,James Olson
http://www.wikidata.org/entity/Q6140701,James Otteson
http://www.wikidata.org/entity/Q6141630,James R. Griesemer
http://www.wikidata.org/entity/Q6142185,James Robb
http://www.wikidata.org/entity/Q6142194,James Robert Brown
http://www.wikidata.org/entity/Q6142462,Purana Kassapa
http://www.wikidata.org/entity/Q6143010,Kong Anguo
http://www.wikidata.org/entity/Q6143367,James Smoot Coleman
http://www.wikidata.org/entity/Q6143915,James T. Cushing
http://www.wikidata.org/entity/Q6144001,James Talboys Wheeler
http://www.wikidata.org/entity/Q6145127,James Ward
http://www.wikidata.org/entity/Q6146059,James of Metz
http://www.wikidata.org/entity/Q6146326,Erland Lagerlöf
http://www.wikidata.org/entity/Q6148396,Tomás Abraham
http://www.wikidata.org/entity/Q6148784,Jan Deutsch
http://www.wikidata.org/entity/Q6149584,Jan Narveson
http://www.wikidata.org/entity/Q6150022,Jan Szylling
http://www.wikidata.org/entity/Q6150103,Jan Van Bragt
http://www.wikidata.org/entity/Q6150182,Jan Westerhoff
http://www.wikidata.org/entity/Q6150210,Jan Willis
http://www.wikidata.org/entity/Q6150791,Janardanswamy
http://www.wikidata.org/entity/Q6152369,Jane Heal
http://www.wikidata.org/entity/Q6152680,Jane Roland Martin
http://www.wikidata.org/entity/Q6153494,Janet McCracken
http://www.wikidata.org/entity/Q6153567,Janet Radcliffe Richards
http://www.wikidata.org/entity/Q6161112,Vicente Fatone
http://www.wikidata.org/entity/Q6161211,Q6161211
http://www.wikidata.org/entity/Q6161556,Victoria Sendón de León
http://www.wikidata.org/entity/Q6162094,Jason Brennan
http://www.wikidata.org/entity/Q6163894,Jasper Adams
http://www.wikidata.org/entity/Q6165147,Javaid Iqbal
http://www.wikidata.org/entity/Q6165390,Javid Iqbal
http://www.wikidata.org/entity/Q6165649,Víctor Massuh
http://www.wikidata.org/entity/Q6166398,Jay Bernstein
http://www.wikidata.org/entity/Q6166852,Jay Lemke
http://www.wikidata.org/entity/Q6167696,Jayatirtha
http://www.wikidata.org/entity/Q6167967,Jayshree Talwalkar
http://www.wikidata.org/entity/Q6168376,Leopold Schmid
http://www.wikidata.org/entity/Q6169530,Jean-Marc Coicaud
http://www.wikidata.org/entity/Q6170046,Jean-Yves Lacoste
http://www.wikidata.org/entity/Q6170281,Q6170281
http://www.wikidata.org/entity/Q6170427,Jean Chevalier
http://www.wikidata.org/entity/Q6170615,Jean Elizabeth Hampton
http://www.wikidata.org/entity/Q6170801,Jean Hani
http://www.wikidata.org/entity/Q6170855,Jean Houston
http://www.wikidata.org/entity/Q6171210,Jean Molino
http://www.wikidata.org/entity/Q6173195,Ángel González Álvarez
http://www.wikidata.org/entity/Q6173551,Ángel Vassallo
http://www.wikidata.org/entity/Q6174422,Jeff Malpas
http://www.wikidata.org/entity/Q6175708,Ola Sigurdson
http://www.wikidata.org/entity/Q6175796,Jeffrey A. Barrett
http://www.wikidata.org/entity/Q6175858,Jeffrey Bishop
http://www.wikidata.org/entity/Q6175878,Jeffrey Bub
http://www.wikidata.org/entity/Q6176006,Jeffrey Goldsworthy
http://www.wikidata.org/entity/Q6176190,Jeffrey Nielsen
http://www.wikidata.org/entity/Q6176223,Jeffrey R. Di Leo
http://www.wikidata.org/entity/Q6176776,Jelica Šumič Riha
http://www.wikidata.org/entity/Q6178448,Jennifer Hornsby
http://www.wikidata.org/entity/Q6179490,Jenny Teichman
http://www.wikidata.org/entity/Q6179833,Jens Staubrand
http://www.wikidata.org/entity/Q6182014,Jeremy Weate
http://www.wikidata.org/entity/Q6182464,Jeroen Antonius Gerardus Groenendijk
http://www.wikidata.org/entity/Q6182758,Jerome Inglott
http://www.wikidata.org/entity/Q6182812,Jerome Leocata
http://www.wikidata.org/entity/Q6182884,Jerome Ravetz
http://www.wikidata.org/entity/Q6185718,Jeshua ben Judah
http://www.wikidata.org/entity/Q6186361,Jesse Glenn Gray
http://www.wikidata.org/entity/Q6186640,Jesse Mann
http://www.wikidata.org/entity/Q6186758,Jesse Prinz
http://www.wikidata.org/entity/Q6189155,Erik Stenius
http://www.wikidata.org/entity/Q6189391,Jevrem Jezdić
http://www.wikidata.org/entity/Q6191027,Martin Stodius
http://www.wikidata.org/entity/Q6191281,Viggo Stoltenberg-Hansen
http://www.wikidata.org/entity/Q6191559,Jiang Qing
http://www.wikidata.org/entity/Q6192933,Jill Marsden
http://www.wikidata.org/entity/Q6202177,Jinendra Varni
http://www.wikidata.org/entity/Q6203267,Jitendra Nath Mohanty
http://www.wikidata.org/entity/Q6204963,Joan Copjec
http://www.wikidata.org/entity/Q6207690,Günther Thiele
http://www.wikidata.org/entity/Q6215316,Johan Quanjer
http://www.wikidata.org/entity/Q6215730,Johann Chrysostom Magnenus
http://www.wikidata.org/entity/Q6215874,Johann Georg Reiffenstuel
http://www.wikidata.org/entity/Q6215938,Johann Hast
http://www.wikidata.org/entity/Q6215956,Johann Heinrich Loewe
http://www.wikidata.org/entity/Q6216257,Johann Spörlein
http://www.wikidata.org/entity/Q6216760,Johannes Hoff
http://www.wikidata.org/entity/Q6217907,John A. Robertson
http://www.wikidata.org/entity/Q6218086,Håkan Törnebohm
http://www.wikidata.org/entity/Q6218576,John Alexander Gunn
http://www.wikidata.org/entity/Q6218631,John Alexander Smith
http://www.wikidata.org/entity/Q6218634,John Alexander Stewart
http://www.wikidata.org/entity/Q6219336,Q6219336
http://www.wikidata.org/entity/Q6219346,John Argall
http://www.wikidata.org/entity/Q6220710,John Barker
http://www.wikidata.org/entity/Q6221273,John Beatty
http://www.wikidata.org/entity/Q6221780,John Beston
http://www.wikidata.org/entity/Q6223560,John Brown Smith
http://www.wikidata.org/entity/Q6223975,John Burnheim
http://www.wikidata.org/entity/Q6225008,John Campbell
http://www.wikidata.org/entity/Q6225400,John Caruana
http://www.wikidata.org/entity/Q6225424,John Case
http://www.wikidata.org/entity/Q6226209,John Clarke
http://www.wikidata.org/entity/Q6226871,Wilhelm Fridolin Volkmann
http://www.wikidata.org/entity/Q6226960,John Constance Parnis
http://www.wikidata.org/entity/Q6227198,John Corvino
http://www.wikidata.org/entity/Q6227249,John Cottingham
http://www.wikidata.org/entity/Q6227761,John Crossley
http://www.wikidata.org/entity/Q6228516,John Daniel Gros
http://www.wikidata.org/entity/Q6228530,John Daniel Wild
http://www.wikidata.org/entity/Q6230766,John E. Hare
http://www.wikidata.org/entity/Q6230818,John E. Llewelyn
http://www.wikidata.org/entity/Q6230945,John E. Thomas
http://www.wikidata.org/entity/Q6231699,John Elof Boodin
http://www.wikidata.org/entity/Q6231954,John Etchemendy
http://www.wikidata.org/entity/Q6232600,John F. X. Knasas
http://www.wikidata.org/entity/Q6232889,John Feinberg
http://www.wikidata.org/entity/Q6233399,John Flavel
http://www.wikidata.org/entity/Q6233644,John Formosa
http://www.wikidata.org/entity/Q6233688,John Forrester
http://www.wikidata.org/entity/Q6233973,Anders Wedberg
http://www.wikidata.org/entity/Q6235869,John Gough
http://www.wikidata.org/entity/Q6236141,John Greco
http://www.wikidata.org/entity/Q6236332,John Grier Hibben
http://www.wikidata.org/entity/Q6236963,John H. McClendon
http://www.wikidata.org/entity/Q6237181,John Haddox
http://www.wikidata.org/entity/Q6237946,John Harris
http://www.wikidata.org/entity/Q6238047,John Hart Ely
http://www.wikidata.org/entity/Q6238326,John Hawthorne
http://www.wikidata.org/entity/Q6238893,John Henry Morgan
http://www.wikidata.org/entity/Q6239843,John Hoppus
http://www.wikidata.org/entity/Q6240537,John Hutchinson
http://www.wikidata.org/entity/Q6241234,John J. O'Meara
http://www.wikidata.org/entity/Q6242159,John Joseph Haldane
http://www.wikidata.org/entity/Q6242572,John Keane
http://www.wikidata.org/entity/Q6243668,John L. Pollock
http://www.wikidata.org/entity/Q6243779,John Lachs
http://www.wikidata.org/entity/Q6243948,John Lane Bell
http://www.wikidata.org/entity/Q6244518,John Lemmon
http://www.wikidata.org/entity/Q6244579,John Leofric Stocks
http://www.wikidata.org/entity/Q6244722,John Levy
http://www.wikidata.org/entity/Q6245496,John Luik
http://www.wikidata.org/entity/Q6246319,John Macmurray
http://www.wikidata.org/entity/Q6246985,John Martin Fischer
http://www.wikidata.org/entity/Q6247180,John Matthew Rispoli
http://www.wikidata.org/entity/Q6247941,John McIntyre
http://www.wikidata.org/entity/Q6248178,John McMurtry
http://www.wikidata.org/entity/Q6248611,John Micallef
http://www.wikidata.org/entity/Q6248818,John Milligan-Whyte
http://www.wikidata.org/entity/Q6249434,John Moriarty
http://www.wikidata.org/entity/Q6250072,John N. Deck
http://www.wikidata.org/entity/Q6250181,John Navone
http://www.wikidata.org/entity/Q6250218,John Neihardt
http://www.wikidata.org/entity/Q6250418,John Nicholas Muscat
http://www.wikidata.org/entity/Q6250519,John Nissen
http://www.wikidata.org/entity/Q6250999,John O'Neill
http://www.wikidata.org/entity/Q6251488,John P. Anton
http://www.wikidata.org/entity/Q6251515,John P. Burgess
http://www.wikidata.org/entity/Q6252644,John Peter Portelli
http://www.wikidata.org/entity/Q6254301,John Raven
http://www.wikidata.org/entity/Q6254585,Lawrence Heap Åberg
http://www.wikidata.org/entity/Q6256031,John Russon
http://www.wikidata.org/entity/Q6257239,John Seiler Brubacher
http://www.wikidata.org/entity/Q6258125,John Skorupski
http://www.wikidata.org/entity/Q6258787,John Stallo
http://www.wikidata.org/entity/Q6260266,John Tasioulas
http://www.wikidata.org/entity/Q6261847,John Vattanky
http://www.wikidata.org/entity/Q6261901,John Veitch
http://www.wikidata.org/entity/Q6263225,John Watson
http://www.wikidata.org/entity/Q6264225,John William Miller
http://www.wikidata.org/entity/Q6264502,John Wilson
http://www.wikidata.org/entity/Q6265646,John de Sècheville
http://www.wikidata.org/entity/Q6265828,John of Reading
http://www.wikidata.org/entity/Q6269813,Jokūbas Minkevičius
http://www.wikidata.org/entity/Q6271325,Jon Oberlander
http://www.wikidata.org/entity/Q6271833,Jonael Schickler
http://www.wikidata.org/entity/Q6272124,Nichifor Crainic
http://www.wikidata.org/entity/Q6272606,Jonathan Blanchard
http://www.wikidata.org/entity/Q6272998,Jonathan Dymond
http://www.wikidata.org/entity/Q6273209,Jonathan Glover
http://www.wikidata.org/entity/Q6273611,Jonathan Kvanvig
http://www.wikidata.org/entity/Q6274930,Kazunobu Kanokogi
http://www.wikidata.org/entity/Q6278162,Jorge J. E. Gracia
http://www.wikidata.org/entity/Q6279209,Jose Acacio de Barros
http://www.wikidata.org/entity/Q6280202,Josef Stürmann
http://www.wikidata.org/entity/Q6280764,Joseph A. Bracken
http://www.wikidata.org/entity/Q6281907,Joseph C. Pitt
http://www.wikidata.org/entity/Q6282340,Joseph Cropsey
http://www.wikidata.org/entity/Q6282579,Joseph Demarco
http://www.wikidata.org/entity/Q6283335,Joseph Galien
http://www.wikidata.org/entity/Q6284058,Joseph Hontheim
http://www.wikidata.org/entity/Q6284497,Joseph Kaipayil
http://www.wikidata.org/entity/Q6284664,Joseph Koterski
http://www.wikidata.org/entity/Q6284923,Joseph Leon Blau
http://www.wikidata.org/entity/Q6285980,Joseph Owens
http://www.wikidata.org/entity/Q6286582,Joseph Rizzo
http://www.wikidata.org/entity/Q6286704,Joseph Runzo
http://www.wikidata.org/entity/Q6286829,Joseph Sapiano
http://www.wikidata.org/entity/Q6286942,Joseph Sgro
http://www.wikidata.org/entity/Q6287472,Joseph Torrey
http://www.wikidata.org/entity/Q6287932,Joseph Widmer
http://www.wikidata.org/entity/Q6288181,Joseph ben Abraham
http://www.wikidata.org/entity/Q6288208,Joseph de Torre
http://www.wikidata.org/entity/Q6288364,Josephine Gatt Ciancio
http://www.wikidata.org/entity/Q6288508,Josephus Flavius Cook
http://www.wikidata.org/entity/Q6289846,Joshua Glenn
http://www.wikidata.org/entity/Q6290950,Josip Srebrnič
http://www.wikidata.org/entity/Q6291737,José Bragança de Miranda
http://www.wikidata.org/entity/Q6294346,José de la Luz y Caballero
http://www.wikidata.org/entity/Q6298995,Juan Bautista Muñoz
http://www.wikidata.org/entity/Q6299864,Juan García Gruber
http://www.wikidata.org/entity/Q6300309,Juan Manuel Burgos
http://www.wikidata.org/entity/Q6300397,Juan Manuel Silva Camarena
http://www.wikidata.org/entity/Q6301041,Juan Sánchez-Navarro y Peón
http://www.wikidata.org/entity/Q6301222,Juan de Celaya
http://www.wikidata.org/entity/Q6302172,Judah ben Nissim
http://www.wikidata.org/entity/Q6303259,Judith Andre
http://www.wikidata.org/entity/Q6303370,Judith E. Schlanger
http://www.wikidata.org/entity/Q6305052,Juha Sihvola
http://www.wikidata.org/entity/Q6305067,Juha Varto
http://www.wikidata.org/entity/Q6305788,Jules Coleman
http://www.wikidata.org/entity/Q6305884,Jules Henri Saiset
http://www.wikidata.org/entity/Q6305921,Jules Lechevalier
http://www.wikidata.org/entity/Q6309041,Julije Makanec
http://www.wikidata.org/entity/Q6309973,Julius Moravcsik
http://www.wikidata.org/entity/Q6314502,Juozas Girnius
http://www.wikidata.org/entity/Q6317471,Justin Clemens
http://www.wikidata.org/entity/Q6317823,Justin Leiber
http://www.wikidata.org/entity/Q6317969,Justin Oakley
http://www.wikidata.org/entity/Q6318528,Justus Azzopardi
http://www.wikidata.org/entity/Q6320525,Józef Kalasanty Szaniawski
http://www.wikidata.org/entity/Q6320673,Józef Supiński
http://www.wikidata.org/entity/Q6323644,K. N. Jayatilleke
http://www.wikidata.org/entity/Q6337740,Leonard Magnus Wærn
http://www.wikidata.org/entity/Q6338167,Nils Wallerius
http://www.wikidata.org/entity/Q6353410,Sri Bhagavan
http://www.wikidata.org/entity/Q6360377,Kanaka Dasa
http://www.wikidata.org/entity/Q6361949,Kaneko Daiei
http://www.wikidata.org/entity/Q6362320,Kang Won-yong
http://www.wikidata.org/entity/Q6366608,Kapil Kapoor
http://www.wikidata.org/entity/Q6369330,Karel Lambert
http://www.wikidata.org/entity/Q6369731,Karen J. Warren
http://www.wikidata.org/entity/Q6370625,Karim Mojtahedi
http://www.wikidata.org/entity/Q6371548,Karl Ameriks
http://www.wikidata.org/entity/Q6372516,Karlina Leksono Supelli
http://www.wikidata.org/entity/Q6373353,Karrar Hussain
http://www.wikidata.org/entity/Q6373672,Karunai Prakasar
http://www.wikidata.org/entity/Q6374651,Kasper Drużbicki
http://www.wikidata.org/entity/Q6375163,Katarina Majerhold
http://www.wikidata.org/entity/Q6375796,Kate Soper
http://www.wikidata.org/entity/Q6376786,Kathleen Lennon
http://www.wikidata.org/entity/Q6377335,Kathy Wilkes
http://www.wikidata.org/entity/Q6379272,Kavisekhara Dr Umar Alisha
http://www.wikidata.org/entity/Q6380293,Agathon-Louis de Potter
http://www.wikidata.org/entity/Q6381005,Kazem Sadegh-Zadeh
http://www.wikidata.org/entity/Q6383558,Keian Genju
http://www.wikidata.org/entity/Q6384167,Keith Campbell
http://www.wikidata.org/entity/Q6384277,Keith Dowding
http://www.wikidata.org/entity/Q6386232,Kelly Oliver
http://www.wikidata.org/entity/Q6387661,Ken Gemes
http://www.wikidata.org/entity/Q6388945,Kendall Walton
http://www.wikidata.org/entity/Q6389108,Louise-Anastasia Serment
http://www.wikidata.org/entity/Q6390121,Kenneth G. Mills
http://www.wikidata.org/entity/Q6390794,Kenneth Wain
http://www.wikidata.org/entity/Q6391616,Kent Bach
http://www.wikidata.org/entity/Q6394728,Kersey Graves
http://www.wikidata.org/entity/Q6394899,Kesavananda Bharati
http://www.wikidata.org/entity/Q6400099,Nasir Subhani
http://www.wikidata.org/entity/Q6400784,Mirza Mahdi Elahi Qomshehei
http://www.wikidata.org/entity/Q6401813,Khizar Humayun Ansari
http://www.wikidata.org/entity/Q6405377,Kieran Egan
http://www.wikidata.org/entity/Q6405538,Kieron O'Hara
http://www.wikidata.org/entity/Q6419016,Kiyokazu Washida
http://www.wikidata.org/entity/Q6419167,Kiyozawa Manshi
http://www.wikidata.org/entity/Q6419303,Kjartan Ólafsson
http://www.wikidata.org/entity/Q6420477,Klement Jug
http://www.wikidata.org/entity/Q6421008,Q6421008
http://www.wikidata.org/entity/Q6421184,Fernand Deschamps
http://www.wikidata.org/entity/Q6424930,Manuel Curado
http://www.wikidata.org/entity/Q6425569,Koen Decoster
http://www.wikidata.org/entity/Q6425637,Koert van Mensvoort
http://www.wikidata.org/entity/Q6429084,Koneru Ramakrishna Rao
http://www.wikidata.org/entity/Q6429902,Konstantin Chkheidze
http://www.wikidata.org/entity/Q6430245,Konstanty Michalski
http://www.wikidata.org/entity/Q6437035,Krikor Peshtimaldjian
http://www.wikidata.org/entity/Q6438196,Kristin Shrader-Frechette
http://www.wikidata.org/entity/Q6439800,Krystyn Lach-Szyrma
http://www.wikidata.org/entity/Q6443518,Kumara Swamy Desikar
http://www.wikidata.org/entity/Q6447537,Kuruvilla Pandikattu
http://www.wikidata.org/entity/Q6447733,Kusaba Haisen
http://www.wikidata.org/entity/Q6449721,Kvetoslav Minarik
http://www.wikidata.org/entity/Q6450511,Kwon Geun
http://www.wikidata.org/entity/Q6451456,Kyle Stanford
http://www.wikidata.org/entity/Q6453795,George Uscătescu
http://www.wikidata.org/entity/Q6453913,José Agustín Caballero
http://www.wikidata.org/entity/Q6456228,L.A. Paul
http://www.wikidata.org/entity/Q6456581,L. P. Jacks
http://www.wikidata.org/entity/Q6456687,L. W. Sumner
http://www.wikidata.org/entity/Q6457308,Julio Enrique Blanco
http://www.wikidata.org/entity/Q6460149,Iryna Dubianieckaja
http://www.wikidata.org/entity/Q6462095,Q6462095
http://www.wikidata.org/entity/Q6464010,Q6464010
http://www.wikidata.org/entity/Q6464056,Q6464056
http://www.wikidata.org/entity/Q6469705,Ladislav Rieger
http://www.wikidata.org/entity/Q6470434,Lady Mary Shepherd
http://www.wikidata.org/entity/Q6473698,Lai Zhide
http://www.wikidata.org/entity/Q6479820,Lakshman Joo
http://www.wikidata.org/entity/Q6479873,Lakshmi Kumara Thathachariar
http://www.wikidata.org/entity/Q6485823,Langdon Winner
http://www.wikidata.org/entity/Q6491205,Larry Temkin
http://www.wikidata.org/entity/Q6491735,Lars Svenonius
http://www.wikidata.org/entity/Q6500690,Laurence Lampert
http://www.wikidata.org/entity/Q6500897,Laurence Thomas
http://www.wikidata.org/entity/Q6503778,Lawrence A. Kimpton
http://www.wikidata.org/entity/Q6503897,Lawrence C. Becker
http://www.wikidata.org/entity/Q6504053,Lawrence Finsen
http://www.wikidata.org/entity/Q6504584,Lawrence Shapiro
http://www.wikidata.org/entity/Q6504610,Lawrence Stepelevich
http://www.wikidata.org/entity/Q6509044,Mehdi Mohaghegh
http://www.wikidata.org/entity/Q6513176,Lee C. McIntyre
http://www.wikidata.org/entity/Q6516325,Leemon McHenry
http://www.wikidata.org/entity/Q6516813,Q6516813
http://www.wikidata.org/entity/Q6522766,Lennart Åqvist
http://www.wikidata.org/entity/Q6524525,Leon Birnbaum
http://www.wikidata.org/entity/Q6525088,Leonard B. Meyer
http://www.wikidata.org/entity/Q6525358,Leonard Harris
http://www.wikidata.org/entity/Q6525378,Leonard Hodgson
http://www.wikidata.org/entity/Q6525487,Leonard Lawlor
http://www.wikidata.org/entity/Q6525507,Leonard Linsky
http://www.wikidata.org/entity/Q6525522,Leonard M. Fleck
http://www.wikidata.org/entity/Q6526064,Leonardo Polo
http://www.wikidata.org/entity/Q6526576,Narushima Ryūhoku
http://www.wikidata.org/entity/Q6530607,Leslie Armour
http://www.wikidata.org/entity/Q6530689,Leslie Cannold
http://www.wikidata.org/entity/Q6533462,Yasui Sokken
http://www.wikidata.org/entity/Q6535374,Levi Bryant
http://www.wikidata.org/entity/Q6535430,Levi Hedge
http://www.wikidata.org/entity/Q6536603,Lewis Gordon
http://www.wikidata.org/entity/Q6537102,Nakane Kōtei
http://www.wikidata.org/entity/Q6537170,Lewis White Beck
http://www.wikidata.org/entity/Q6537362,Hanawa Hokiichi
http://www.wikidata.org/entity/Q6538265,Q6538265
http://www.wikidata.org/entity/Q6539068,Li Shicen
http://www.wikidata.org/entity/Q6542650,Q6542650
http://www.wikidata.org/entity/Q6548051,Lilli Alanen
http://www.wikidata.org/entity/Q6548542,Lily Montagu
http://www.wikidata.org/entity/Q6551801,Linda Martín Alcoff
http://www.wikidata.org/entity/Q6552543,Lindley Darden
http://www.wikidata.org/entity/Q6558058,Lisa H. Schwartzman
http://www.wikidata.org/entity/Q6563588,Nakai Riken
http://www.wikidata.org/entity/Q6564648,Hosoi Heishū
http://www.wikidata.org/entity/Q6565179,Muro Kyūsō
http://www.wikidata.org/entity/Q6565636,Yamazaki Ansai
http://www.wikidata.org/entity/Q6575185,Zayn al-Din Omar Savaji
http://www.wikidata.org/entity/Q6575914,Abu Tahir Marwazi
